#{"env_id": "BaxterReachEnv-v12", "t_start": 1543951577.5821013}
r,l,t
-38.194962,100,3.829171
-36.767854,100,5.749905
-38.983539,100,7.586731
-35.866826,100,9.269818
-39.725338,100,11.124664
-37.04495,100,13.209095
-35.749686,100,15.176676
-43.948743,100,17.226783
-46.415549,100,19.398039
-37.376508,100,21.563963
-37.307113,100,23.576793
-36.452535,100,25.611177
-37.46845,100,27.677071
-36.157054,100,29.652758
-38.560607,100,31.578396
-36.953456,100,33.52336
-39.825331,100,35.458009
-35.393762,100,37.354001
-50.466026,100,39.385521
-37.575026,100,41.291505
-37.636025,100,43.232268
-47.249193,100,45.411878
-35.369209,100,47.410219
-37.75159,100,49.435032
-35.959755,100,51.352131
-36.371652,100,53.327605
-36.16817,100,55.305763
-36.467603,100,57.307321
-38.306244,100,59.303009
-36.924013,100,61.289568
-37.886245,100,63.225167
-36.686621,100,65.145622
-38.966336,100,67.052495
-37.346493,100,68.972721
-44.848799,100,70.946458
-36.034761,100,72.86162
-38.746528,100,74.77585
-38.924205,100,76.74064
-36.692925,100,78.644843
-37.04179,100,80.549822
-38.235156,100,82.501853
-35.858359,100,84.423814
-38.027424,100,86.366501
-36.559343,100,88.289223
-35.267743,100,90.17977
-35.976785,100,92.06787
-35.941628,100,93.973051
-35.799117,100,95.866292
-38.032918,100,97.803342
-38.204364,100,99.788259
-37.733805,100,101.708379
-38.367813,100,103.637724
-36.050968,100,105.539117
-36.421697,100,107.432536
-35.893488,100,109.310887
-37.129583,100,111.236199
-36.233442,100,113.148924
-37.041169,100,115.040088
-37.156734,100,116.93447
-37.038605,100,118.833087
-36.099867,100,121.57314
-36.76021,100,123.511102
-34.222392,100,125.418731
-37.395089,100,127.348849
-36.811888,100,129.286674
-36.592701,100,131.202491
-47.432031,100,133.23392
-36.649908,100,135.18307
-36.049104,100,137.085676
-36.09896,100,139.007962
-37.129894,100,141.055771
-35.685772,100,142.961244
-35.972015,100,144.843436
-36.343591,100,146.763703
-36.022602,100,148.652934
-39.837827,100,150.58648
-36.900575,100,152.482393
-35.917793,100,154.391657
-39.468766,100,156.310957
-36.325851,100,158.601765
-37.995197,100,160.856224
-37.526966,100,162.773938
-36.127622,100,164.687181
-35.725545,100,166.614979
-37.717973,100,168.591022
-35.755845,100,170.512799
-36.21697,100,172.470438
-36.933482,100,174.408044
-37.711743,100,176.355108
-37.928299,100,178.3594
-36.857721,100,180.536048
-34.825806,100,182.487974
-35.685574,100,184.365584
-36.011398,100,186.279851
-35.092044,100,188.189304
-36.920711,100,190.124072
-46.936347,100,192.048558
-37.443808,100,193.935438
-39.526151,100,195.84575
-35.296306,100,197.75941
-48.759208,100,199.884766
-36.863897,100,201.980932
-47.643024,100,203.945918
-38.23152,100,205.884623
-35.978897,100,207.832952
-36.88582,100,209.777679
-36.005149,100,211.737677
-39.379525,100,213.612712
-37.527481,100,215.582191
-36.137521,100,217.508996
-35.614297,100,219.385592
-37.831579,100,221.452642
-44.463079,100,223.358184
-46.336936,100,225.393669
-46.067006,100,227.440519
-35.728849,100,229.351882
-39.117664,100,231.289321
-43.562913,100,233.259307
-37.301259,100,235.249282
-36.894483,100,237.182575
-36.605315,100,239.058359
-38.293876,100,241.094219
-37.653171,100,243.025665
-44.49479,100,245.140048
-38.95914,100,247.070467
-36.411717,100,249.039571
-38.191477,100,251.003749
-35.820699,100,252.909266
-36.970937,100,254.792495
-36.626567,100,256.655906
-37.738505,100,258.56528
-37.043175,100,260.603853
-36.145621,100,262.494203
-36.615872,100,264.415774
-36.952714,100,266.321283
-38.433234,100,268.258326
-38.924675,100,270.175882
-36.343564,100,272.091953
-37.50358,100,274.036554
-36.782458,100,275.933465
-37.852835,100,277.865337
-37.290116,100,279.807425
-35.083,100,281.895843
-38.648974,100,283.81631
-36.889742,100,285.753317
-37.640477,100,287.70519
-39.340189,100,289.617464
-37.042586,100,291.51538
-35.680003,100,293.42633
-36.569844,100,295.327725
-35.333277,100,297.254947
-36.58135,100,299.180358
-38.88174,100,301.262759
-43.650267,100,303.171956
-37.441197,100,305.109534
-35.826486,100,307.028551
-37.822755,100,308.937716
-38.439195,100,310.861449
-36.220641,100,312.87959
-35.93549,100,314.798328
-38.009617,100,316.708549
-35.682609,100,318.5821
-37.66616,100,320.68469
-35.797007,100,322.625858
-35.929006,100,324.520344
-36.340149,100,326.410771
-38.511867,100,328.247538
-35.066152,100,330.15729
-38.745654,100,332.09169
-36.671901,100,334.064601
-40.59334,100,335.993454
-36.596354,100,337.916588
-38.692438,100,339.992008
-38.251585,100,341.941212
-37.636224,100,343.899498
-38.458187,100,345.875805
-36.657795,100,347.785032
-36.061061,100,349.693349
-36.585948,100,351.63705
-36.865375,100,353.561063
-38.053027,100,355.512295
-37.889115,100,357.427514
-51.019494,100,359.48474
-37.152188,100,361.592924
-37.57298,100,363.518069
-36.192688,100,365.444181
-37.49387,100,367.335805
-39.558659,100,369.192775
-37.239757,100,371.119133
-36.716452,100,373.053839
-38.752065,100,374.907038
-39.028537,100,376.776436
-39.02288,100,378.684581
-36.929015,100,380.857462
-37.636982,100,382.779417
-37.111984,100,384.68562
-36.896126,100,386.623536
-36.628773,100,388.573514
-37.17417,100,390.499717
-44.080243,100,392.465498
-37.224531,100,394.464942
-39.708217,100,396.467193
-38.673231,100,398.293166
-36.734794,100,400.424547
-39.257121,100,402.309113
-37.855085,100,404.190322
-37.17844,100,406.091924
-37.566619,100,408.005112
-37.172671,100,409.904628
-38.678483,100,411.832701
-37.138039,100,413.73059
-48.401206,100,415.767728
-37.952481,100,417.691585
-37.446175,100,419.789926
-36.355817,100,421.690046
-37.119976,100,423.644822
-59.322404,100,425.755952
-37.459535,100,427.705449
-38.168802,100,429.66196
-36.000489,100,431.576742
-37.395489,100,433.456384
-39.709908,100,435.38552
-37.734976,100,437.282882
-37.233067,100,439.186879
-38.916894,100,441.195758
-42.597538,100,443.196027
-38.062544,100,445.105941
-37.118066,100,446.997749
-35.69565,100,448.941268
-37.25266,100,450.868123
-37.95279,100,452.822462
-35.433246,100,454.789575
-37.448223,100,456.700083
-36.757756,100,458.693328
-40.027267,100,460.826914
-36.823478,100,462.714147
-37.586284,100,464.731582
-38.490994,100,466.612445
-37.732913,100,468.48567
-35.882678,100,470.409064
-38.53364,100,472.319858
-38.240099,100,474.186367
-37.618329,100,476.100344
-37.6961,100,478.034276
-36.330588,100,480.14976
-36.873523,100,482.099185
-36.704271,100,484.00091
-39.541379,100,485.970451
-48.591412,100,488.028905
-35.70727,100,489.954905
-37.316028,100,491.854168
-46.781108,100,493.871909
-41.175849,100,495.819591
-36.769098,100,497.688542
-36.813677,100,499.762951
-38.060135,100,501.680369
-37.248635,100,503.607422
-41.607752,100,505.590934
-50.111085,100,507.736842
-36.564244,100,509.692504
-38.026212,100,511.673477
-41.904876,100,513.682591
-38.222601,100,515.627146
-38.149156,100,517.557381
-37.828406,100,519.563422
-36.8315,100,521.650357
-35.280523,100,523.640119
-39.110354,100,525.58409
-38.410524,100,527.652845
-37.902024,100,529.55432
-37.270782,100,531.325233
-38.303789,100,533.039674
-36.70073,100,534.742678
-37.45969,100,536.570654
-37.750815,100,538.524467
-38.624398,100,540.612922
-37.684625,100,542.517323
-38.958418,100,544.493667
-36.698485,100,546.379676
-37.210878,100,548.249657
-37.134379,100,550.174753
-37.212597,100,552.084772
-40.293423,100,554.014485
-45.998832,100,556.030337
-36.187013,100,557.915558
-39.226144,100,560.093704
-37.761212,100,562.016771
-40.628763,100,564.030048
-37.995711,100,566.036562
-38.219514,100,567.978064
-37.579177,100,569.914665
-38.865585,100,571.845306
-38.103626,100,573.7947
-38.300193,100,575.701205
-38.939584,100,577.621812
-39.023838,100,579.778697
-36.295053,100,581.702914
-37.871995,100,583.64709
-37.710322,100,585.559391
-36.981682,100,587.505835
-37.836495,100,589.464693
-37.594196,100,591.431242
-38.246808,100,593.297371
-37.093931,100,595.236614
-38.450739,100,597.101225
-36.970124,100,599.000922
-53.038582,100,601.393765
-38.735142,100,603.328744
-37.919247,100,605.287048
-38.970469,100,607.158361
-48.074948,100,609.229729
-39.883397,100,611.088207
-37.51705,100,612.968811
-37.232407,100,614.864417
-39.069961,100,616.795565
-38.839032,100,618.661519
-38.94334,100,620.762115
-38.87085,100,622.682189
-37.342344,100,624.599356
-39.442057,100,626.549582
-40.425131,100,628.53337
-40.689937,100,630.444783
-38.227221,100,632.331495
-37.182568,100,634.236542
-42.340544,100,636.086782
-38.808743,100,637.986986
-38.95718,100,640.124082
-37.949701,100,642.077281
-37.501351,100,644.048115
-38.284631,100,645.950805
-37.664199,100,647.846809
-38.278561,100,649.795183
-38.325526,100,651.742073
-39.033706,100,653.598369
-51.882708,100,655.724518
-36.590085,100,657.706976
-37.844545,100,659.787546
-39.23804,100,661.740361
-38.484434,100,663.647947
-37.06338,100,665.557557
-38.261453,100,667.462536
-38.473038,100,669.388311
-39.949047,100,671.438043
-36.801063,100,673.37439
-39.024471,100,675.210458
-39.365195,100,677.198691
-38.257891,100,679.35725
-43.678835,100,681.334657
-37.334601,100,683.27379
-38.888564,100,685.184301
-38.240171,100,687.199666
-37.910651,100,689.121975
-38.398978,100,691.002712
-36.829527,100,692.947356
-37.020788,100,694.806401
-40.090407,100,696.715175
-39.349065,100,698.629661
-40.121571,100,700.711448
-39.278357,100,702.678208
-38.393917,100,704.542517
-40.162293,100,706.439246
-39.138105,100,708.367745
-38.766466,100,710.306333
-40.232283,100,712.272174
-37.415039,100,714.217454
-38.338924,100,716.12631
-38.844572,100,718.006999
-36.844701,100,720.056911
-38.912369,100,721.970311
-38.852541,100,723.874538
-37.689952,100,725.805295
-38.807628,100,727.721773
-38.055582,100,729.605394
-39.90212,100,731.554126
-50.212889,100,733.60353
-41.327483,100,735.611969
-47.151506,100,737.690563
-40.045897,100,739.814696
-37.186587,100,741.745095
-39.159567,100,743.694625
-38.750851,100,745.668791
-38.934669,100,747.584959
-43.593833,100,749.415997
-42.200471,100,751.441385
-38.445052,100,753.30896
-37.48337,100,755.16982
-39.519113,100,757.121604
-36.784019,100,759.235605
-38.151694,100,761.269818
-40.313983,100,763.257174
-41.533892,100,765.106223
-41.536497,100,767.016867
-38.587899,100,768.887972
-40.722231,100,770.776523
-37.497202,100,772.700781
-41.812355,100,774.673717
-40.300146,100,776.565125
-39.909325,100,778.469948
-38.39499,100,780.534529
-40.905996,100,782.407452
-38.057922,100,784.36616
-39.797025,100,786.23958
-41.190149,100,788.150855
-38.483924,100,790.038148
-41.325866,100,791.912187
-41.994642,100,793.771864
-38.828759,100,795.679328
-37.511894,100,797.557182
-48.504409,100,799.826908
-38.969968,100,801.74628
-44.225615,100,803.682813
-40.281996,100,805.626889
-37.496642,100,807.565857
-36.607434,100,809.471014
-40.377102,100,811.459918
-39.423787,100,813.394802
-38.481016,100,815.305632
-42.653688,100,817.280602
-38.397927,100,819.333828
-47.91208,100,821.36446
-42.547461,100,823.341382
-38.123835,100,825.326216
-41.313993,100,827.254707
-38.081328,100,828.941223
-39.214475,100,830.774148
-39.837108,100,832.705279
-37.905155,100,834.63287
-38.293397,100,836.540832
-38.555489,100,838.604343
-38.0477,100,840.553019
-39.258512,100,842.440113
-42.857285,100,844.387442
-42.129552,100,846.234455
-39.623529,100,848.173767
-51.909774,100,850.21887
-38.213851,100,852.098391
-39.128692,100,853.951398
-38.783725,100,855.852412
-39.996779,100,857.799697
-39.849804,100,859.837169
-38.97445,100,861.786578
-51.233444,100,863.848585
-39.329183,100,865.742986
-37.842027,100,867.66172
-41.497894,100,869.63446
-38.306643,100,871.545761
-36.869721,100,873.50573
-57.070439,100,875.723184
-38.343081,100,877.626103
-38.983995,100,879.65835
-39.285279,100,881.52451
-40.495076,100,883.384723
-38.184656,100,885.301583
-42.161453,100,887.19573
-40.622713,100,889.098011
-38.357954,100,890.814094
-39.801338,100,892.701481
-40.350782,100,894.539674
-36.339634,100,896.484378
-38.480061,100,898.546672
-36.988798,100,900.483309
-40.645971,100,902.414142
-39.418343,100,904.334709
-39.109913,100,906.340966
-38.598905,100,908.27047
-38.497192,100,910.145152
-39.326324,100,912.07601
-38.71131,100,913.996056
-38.794943,100,915.917208
-37.194083,100,918.038728
-41.134148,100,919.989973
-37.765282,100,921.916286
-40.333857,100,923.819894
-39.473113,100,925.738708
-38.231792,100,927.658227
-39.102472,100,929.596401
-38.523833,100,931.524534
-38.097503,100,933.452781
-38.129426,100,935.347928
-37.319365,100,937.264565
-38.179999,100,939.336338
-36.73063,100,941.262884
-39.607781,100,943.198128
-37.690343,100,945.131984
-38.587295,100,947.022719
-39.4372,100,948.921319
-37.576391,100,950.839785
-37.61172,100,952.762488
-44.725292,100,954.716424
-39.079891,100,956.660213
-39.432837,100,958.779268
-38.530172,100,960.710154
-38.844498,100,962.654776
-40.848059,100,964.531716
-38.713441,100,966.393128
-60.125139,100,968.472537
-38.160342,100,970.361305
-37.483472,100,972.267682
-39.832701,100,974.185563
-48.756946,100,976.3507
-38.723643,100,978.719646
-38.968168,100,980.962824
-39.544841,100,982.977948
-38.981753,100,984.972325
-49.08699,100,987.086361
-38.013552,100,989.079621
-38.972079,100,991.000104
-35.727202,100,992.888929
-38.418589,100,994.81848
-39.005181,100,996.723816
-38.979071,100,998.74729
-40.356646,100,1000.654048
-39.405703,100,1002.662265
-38.700166,100,1004.56781
-38.570433,100,1006.494454
-40.480714,100,1008.389968
-36.822206,100,1010.280804
-42.311531,100,1012.191008
-39.015986,100,1014.099349
-39.290766,100,1015.998287
-40.223054,100,1017.959698
-40.224978,100,1020.046186
-41.072662,100,1021.938945
-38.692553,100,1023.831594
-38.205298,100,1025.747197
-40.611968,100,1027.684715
-37.767211,100,1029.621163
-39.251868,100,1031.540549
-38.787464,100,1033.418528
-38.534121,100,1035.364789
-38.927084,100,1037.279583
-37.739559,100,1039.397233
-39.661085,100,1041.349507
-38.876305,100,1043.256446
-39.431518,100,1045.191237
-39.000961,100,1047.196452
-37.616529,100,1049.1027
-38.786858,100,1051.034166
-37.455183,100,1052.958496
-37.365294,100,1054.886219
-40.38324,100,1056.852979
-41.493778,100,1058.928093
-41.609197,100,1060.810487
-38.085908,100,1062.689914
-40.178171,100,1064.642829
-40.337133,100,1066.550328
-39.043642,100,1068.478984
-41.080708,100,1070.330902
-39.006519,100,1072.28469
-48.448937,100,1074.459744
-38.404327,100,1076.349303
-41.029925,100,1078.338144
-44.879186,100,1080.311458
-40.578813,100,1082.26954
-41.477244,100,1084.150177
-36.108863,100,1086.089442
-40.182607,100,1087.930979
-37.300363,100,1089.841172
-37.250682,100,1091.732535
-38.518499,100,1093.598894
-39.116013,100,1095.665509
-38.224896,100,1097.503884
-44.222411,100,1099.511405
-42.781814,100,1101.311266
-39.382792,100,1103.154827
-38.29646,100,1105.100254
-37.44169,100,1107.16161
-42.05533,100,1109.096482
-39.405032,100,1110.837532
-40.747191,100,1112.847731
-37.558709,100,1114.796017
-38.513532,100,1116.600108
-38.420867,100,1118.741963
-38.241989,100,1120.651176
-38.201691,100,1122.452269
-39.468573,100,1124.247478
-39.052258,100,1126.15498
-39.387917,100,1127.921942
-37.738487,100,1129.631747
-39.256248,100,1131.327246
-41.116159,100,1133.039047
-39.576497,100,1134.817903
-38.400918,100,1136.732954
-39.218683,100,1138.483143
-40.652409,100,1140.434216
-39.585578,100,1142.381087
-36.90046,100,1144.363667
-37.874028,100,1146.14906
-39.65699,100,1147.97365
-40.709997,100,1149.726691
-51.506817,100,1151.672978
-37.763458,100,1153.423522
-39.076273,100,1155.385662
-39.162346,100,1157.129921
-39.185181,100,1158.888294
-40.697986,100,1160.561859
-38.7093,100,1162.301846
-38.394928,100,1164.206614
-36.941732,100,1166.338095
-39.939732,100,1168.327575
-43.116894,100,1170.252012
-38.533081,100,1172.004704
-39.156322,100,1174.12993
-38.905039,100,1176.031099
-40.171318,100,1177.832481
-40.54894,100,1179.57219
-45.659906,100,1181.957732
-38.73949,100,1183.795333
-37.86718,100,1185.542204
-42.021033,100,1187.456511
-38.292555,100,1189.20467
-37.700504,100,1190.977271
-38.962773,100,1192.79121
-38.822624,100,1194.634184
-40.104208,100,1196.341932
-48.081647,100,1198.22723
-39.035293,100,1200.188483
-49.144965,100,1202.194114
-36.787458,100,1204.039967
-37.276028,100,1205.918273
-38.443445,100,1207.76293
-39.441681,100,1209.579148
-39.203477,100,1211.398331
-38.165195,100,1213.289505
-40.07714,100,1215.065693
-39.141047,100,1216.917194
-37.697083,100,1218.65223
-38.156264,100,1220.668152
-37.547647,100,1222.52375
-41.266227,100,1224.221544
-38.903913,100,1226.007606
-39.252545,100,1227.783629
-38.190644,100,1229.696646
-39.280989,100,1231.861421
-39.402991,100,1233.692122
-38.084413,100,1235.438139
-39.257942,100,1237.345578
-40.712463,100,1239.389335
-37.50344,100,1241.216932
-43.433089,100,1243.018082
-39.477165,100,1244.839093
-38.777543,100,1246.704049
-37.149213,100,1248.831078
-41.528081,100,1250.771149
-40.758377,100,1252.496684
-38.991491,100,1254.399078
-40.405171,100,1256.17043
-38.871082,100,1258.026182
-38.855888,100,1259.837242
-37.375225,100,1261.617914
-41.770376,100,1263.504899
-38.706153,100,1265.286182
-38.681296,100,1267.198734
-39.113321,100,1269.053752
-37.742659,100,1270.904907
-39.316893,100,1272.836602
-37.893413,100,1274.793512
-37.590337,100,1276.673654
-39.553502,100,1278.351075
-39.303353,100,1280.070154
-37.870196,100,1281.810362
-40.078401,100,1283.650157
-39.829965,100,1285.582541
-37.785057,100,1287.590457
-39.376534,100,1289.485251
-37.087802,100,1291.254162
-37.785965,100,1293.255554
-38.293804,100,1294.934166
-38.062042,100,1296.790591
-40.088271,100,1298.684172
-39.209126,100,1300.425412
-40.153731,100,1302.211716
-36.190973,100,1304.043723
-45.874333,100,1305.890449
-40.297409,100,1307.942965
-37.141368,100,1309.780672
-36.491681,100,1311.591124
-41.896373,100,1313.323891
-38.626413,100,1315.187383
-39.031136,100,1317.029512
-38.189688,100,1318.71795
-38.974994,100,1320.524991
-38.777663,100,1322.259485
-38.295349,100,1324.161281
-40.520615,100,1326.227443
-40.298526,100,1328.005676
-38.416487,100,1329.856551
-38.809364,100,1331.620626
-35.770002,100,1333.516197
-47.173904,100,1335.396179
-38.445728,100,1337.178989
-38.866222,100,1338.916696
-36.189054,100,1340.743246
-38.270418,100,1342.620569
-36.521056,100,1344.46438
-40.504215,100,1346.51912
-38.952159,100,1348.445849
-38.182525,100,1350.387683
-39.887648,100,1352.149156
-47.863978,100,1354.338413
-37.919552,100,1356.208019
-37.330705,100,1357.947734
-38.943587,100,1359.820761
-39.142616,100,1361.560895
-39.979918,100,1363.830191
-38.910909,100,1366.07999
-44.975247,100,1368.014114
-58.390381,100,1370.138226
-38.552187,100,1371.893225
-38.722814,100,1373.694638
-49.019441,100,1375.913494
-38.331828,100,1378.077293
-38.782162,100,1379.984104
-49.199191,100,1381.772388
-42.603884,100,1383.489574
-40.495333,100,1385.531309
-45.953528,100,1387.644906
-39.790216,100,1389.537468
-40.96524,100,1391.239052
-40.46908,100,1392.954641
-39.164511,100,1394.706975
-38.238823,100,1396.526834
-39.008715,100,1398.664569
-38.904392,100,1400.49703
-39.930897,100,1402.24211
-38.879953,100,1404.319182
-38.223797,100,1406.19908
-39.994481,100,1408.046385
-39.760762,100,1409.86522
-38.874648,100,1411.687333
-38.406915,100,1413.399056
-41.04414,100,1415.081859
-48.518071,100,1416.874422
-40.106243,100,1418.704991
-39.146817,100,1420.376021
-38.751178,100,1422.151672
-39.701804,100,1424.037677
-38.349822,100,1425.740388
-38.314782,100,1427.460972
-38.912932,100,1429.19519
-38.773502,100,1431.081125
-37.987187,100,1432.815767
-39.682417,100,1434.576596
-38.152224,100,1436.264227
-37.446445,100,1438.076235
-38.360614,100,1440.013068
-43.141583,100,1441.998587
-40.324544,100,1443.679733
-38.466079,100,1445.423181
-38.75548,100,1447.120633
-37.812794,100,1448.904991
-37.328657,100,1450.751442
-39.15113,100,1452.554584
-39.046696,100,1454.289905
-38.301115,100,1456.067316
-36.97668,100,1457.829869
-38.486819,100,1459.823387
-45.832519,100,1461.69614
-39.728035,100,1463.433246
-38.532058,100,1465.296614
-39.704143,100,1467.025267
-38.725062,100,1468.841242
